country,location_name,dominant_D_1990,dominant_label_1990,clean_domain_archetype_weight_D1_1990,clean_domain_archetype_weight_D2_1990,clean_domain_archetype_weight_D3_1990,clean_domain_archetype_weight_D4_1990,clean_domain_archetype_weight_D5_1990,clean_domain_archetype_weight_D6_1990,dominant_D_2000,dominant_label_2000,clean_domain_archetype_weight_D1_2000,clean_domain_archetype_weight_D2_2000,clean_domain_archetype_weight_D3_2000,clean_domain_archetype_weight_D4_2000,clean_domain_archetype_weight_D5_2000,clean_domain_archetype_weight_D6_2000,dominant_D_2010,dominant_label_2010,clean_domain_archetype_weight_D1_2010,clean_domain_archetype_weight_D2_2010,clean_domain_archetype_weight_D3_2010,clean_domain_archetype_weight_D4_2010,clean_domain_archetype_weight_D5_2010,clean_domain_archetype_weight_D6_2010,dominant_D_2023,dominant_label_2023,clean_domain_archetype_weight_D1_2023,clean_domain_archetype_weight_D2_2023,clean_domain_archetype_weight_D3_2023,clean_domain_archetype_weight_D4_2023,clean_domain_archetype_weight_D5_2023,clean_domain_archetype_weight_D6_2023,clean_domain_archetype_weight_D1_delta_2023_1990,clean_domain_archetype_weight_D2_delta_2023_1990,clean_domain_archetype_weight_D3_delta_2023_1990,clean_domain_archetype_weight_D4_delta_2023_1990,clean_domain_archetype_weight_D5_delta_2023_1990,clean_domain_archetype_weight_D6_delta_2023_1990,trajectory_raw,lri_incidence_rate_u5_1990,lri_incidence_rate_age70p_1990,lri_incidence_rate_all_age_1990,lri_incidence_rate_5_69_1990,lri_incidence_rate_u5_2023,lri_incidence_rate_age70p_2023,lri_incidence_rate_all_age_2023,lri_incidence_rate_5_69_2023,u5_percent_decline,age70p_percent_decline,all_age_percent_decline,5_69_percent_decline,clean_domain_trajectory_cluster
UKR,Ukraine,D3,Cold-dry PM2.5 domain,0.0,0.021855056209007195,0.5871820630520675,0.09167415282820368,0.2768872875029953,0.02240144040772617,D3,Cold-dry PM2.5 domain,0.1834193880969637,0.0,0.41811954988269057,0.23833403819987584,0.0,0.16012702382046992,D6,High-SDI low-exposure domain,0.12707534778573662,0.0,0.22738172084218355,0.2923193670992576,0.03901324352090316,0.3142103207519192,D6,High-SDI low-exposure domain,0.1343949075124132,0.0,0.03797530230593457,0.38479219988863467,0.0,0.44283759029301756,0.1343949075124132,-0.021855056209007195,-0.549206760746133,0.293118047060431,-0.2768872875029953,0.4204361498852914,5,4044.8209275876898,3553.86016605876,1740.79942567503,1871.835837197867,1974.22707580553,2480.30287982376,1328.86675017665,1405.8561589420783,51.19123661716839,30.208202801225514,23.663419772708448,24.894259902265734,4
BRN,Brunei Darussalam,D5,Warm-humid climate domain,0.2359556377936054,0.0,0.0,0.0,0.6794186694832263,0.08462569272316822,D5,Warm-humid climate domain,0.17945553443735152,0.0,0.0,0.0,0.7290258478295194,0.0915186177331291,D5,Warm-humid climate domain,0.12896832547302575,0.0,0.0,0.0,0.7908155740276894,0.08021610049928479,D5,Warm-humid climate domain,0.09099549366971559,0.0,0.0,0.0,0.8266306266919607,0.08237387963832367,-0.1449601441238898,0.0,0.0,0.0,0.14721195720873448,-0.0022518130848445533,3,3430.07374988524,5643.91035950845,971.35635509257,206.0737661681044,2212.60041728681,3446.45738537291,607.28890208133,203.96511807383555,35.49408617348717,38.93493755501327,37.480318227448514,1.023249166295496,2
JPN,Japan,D5,Warm-humid climate domain,0.0,0.0,0.0,0.2332449114749478,0.4439827688787182,0.32277231964633396,D5,Warm-humid climate domain,0.0,0.0,0.0,0.24721447971925795,0.4096369358739172,0.3431485844068249,D5,Warm-humid climate domain,0.0,0.0,0.0,0.2522008127585729,0.42100531784622225,0.32679386939520494,D5,Warm-humid climate domain,0.0,0.0,0.0,0.2780073338853791,0.38068135647642465,0.3413113096381961,0.0,0.0,0.0,0.044762422410431324,-0.06330141240229353,0.018538989991862154,4,2873.20705245478,5967.8270590293005,1102.26337760275,571.726099479139,1385.5536510448198,3728.81850858211,1205.35486822522,391.2769077889647,51.77675587768569,37.51798650162924,-9.352709408406328,31.56217493911321,6
KOR,Republic of Korea,D4,Hot-dry PM2.5 domain,0.1582732133864686,0.0,0.18573086407293743,0.26030097040222133,0.16720242811016897,0.22849252402820383,D4,Hot-dry PM2.5 domain,0.0,0.0,0.08424944468315157,0.3832097369416735,0.18148253136398482,0.3510582870111901,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.43383119336170073,0.1938745415609276,0.3722942650773717,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0401741977943946,0.4394190326690779,0.16915945014434408,0.3512473193921835,-0.1582732133864686,0.0,-0.14555666627854283,0.17911806226685656,0.00195702203417511,0.12275479536397968,4,3472.35823976268,3288.53750838274,765.31859237514,522.4431900425692,1547.10960944557,3739.41003727048,764.9877669219201,389.4434974082794,55.44498860373036,-13.710426830724327,0.043227154875888636,25.457254524353708,6
SGP,Singapore,D5,Warm-humid climate domain,0.02097896942798195,0.0,0.0764585009809864,0.15831620283743547,0.744246326753596,0.0,D5,Warm-humid climate domain,0.12397462010618354,0.0,0.08949574315679423,0.048026217164638306,0.7385034195723839,0.0,D5,Warm-humid climate domain,0.10017768415156039,0.0,0.0,0.043215480093091826,0.7669846422818697,0.08962219347347804,D5,Warm-humid climate domain,0.07667782076870369,0.0,0.0,0.05745999367271412,0.7923822650089412,0.07347992054964111,0.05569885134072174,0.0,-0.0764585009809864,-0.10085620916472135,0.04813593825534512,0.07347992054964111,3,5900.15466048359,8161.49571658872,1318.88157071926,528.8095577378793,2430.49951779291,6259.8261571118,1212.11479861229,411.4437264220923,58.80617275897475,23.30050306357038,8.095250891158031,22.194347586652928,2
AUS,Australia,D5,Warm-humid climate domain,0.0,0.04627920563546131,0.0,0.1142213020851292,0.4649245315039394,0.3745749607754699,D5,Warm-humid climate domain,0.0,0.019572165997302646,0.0,0.1680298921117342,0.4165632177657661,0.3958347241251971,D6,High-SDI low-exposure domain,0.0,0.07492527818878089,0.0,0.10249853338287156,0.4085316350920595,0.41404455333628803,D6,High-SDI low-exposure domain,0.0,0.02302980161054107,0.0,0.2359729227868584,0.33024644273588166,0.4107508328667188,0.0,-0.02324940402492024,0.0,0.12175162070172921,-0.13467808876805776,0.036175872091248895,4,1194.00211309002,5069.56209101904,903.06794172266,429.5820802523007,608.6981479992099,2869.99059557039,657.70332461086,329.8008486604137,49.02034583306319,43.387800680956076,27.170117083743577,23.227512547377174,6
NZL,New Zealand,D5,Warm-humid climate domain,0.0,0.018481426793856365,0.0,0.1639440974341878,0.44868474355972,0.3688897322122357,D5,Warm-humid climate domain,0.0,0.0,0.0,0.18558386716010386,0.43510357291049184,0.3793125599294043,D5,Warm-humid climate domain,0.0,0.0,0.0,0.14050871392319758,0.46999466628598785,0.3894966197908146,D5,Warm-humid climate domain,0.0,0.0,0.0,0.15059737286014166,0.4583692474417929,0.39103337969806545,0.0,-0.018481426793856365,0.0,-0.013346724574046148,0.009684503882072926,0.022143647485829754,4,1925.42028916608,8228.00373482133,1336.42958384697,634.4388497903095,1050.28347689401,4787.283720960269,1020.07041285132,492.9535221422634,45.45172901710209,41.81719071540717,23.67196706952539,22.3008612563384,6
AND,Andorra,D6,High-SDI low-exposure domain,0.0,0.0,0.2295575696626961,0.17114203444974593,0.2404452076269031,0.3588551882606548,D6,High-SDI low-exposure domain,0.0,0.0,0.17061507310739432,0.25554141475269543,0.1654969990310483,0.4083465131088618,D6,High-SDI low-exposure domain,0.0,0.0,0.08373602940199983,0.24701530329599494,0.15374929715017993,0.5154993701518252,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.3010987837976615,0.15449679101149857,0.54440442519084,0.0,0.0,-0.2295575696626961,0.12995674934791554,-0.08594841661540453,0.18554923693018516,4,1859.11618397713,6017.65461191327,996.18502204842,168.41894688313388,866.5960096795799,4130.98760583973,858.35484827781,170.7579437996626,53.38666743109584,31.352198285665438,13.835800651488888,-1.3887967831503822,6
AUT,Austria,D6,High-SDI low-exposure domain,0.0,0.0,0.22005310620808352,0.2556066991626798,0.24465201227781463,0.279688182351422,D6,High-SDI low-exposure domain,0.0,0.0,0.14580313871247988,0.27174835338089903,0.26713039333046035,0.3153181145761608,D6,High-SDI low-exposure domain,0.0,0.0,0.21229634801182778,0.19550107028270977,0.24341717647547972,0.34878540522998275,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.2914713705259479,0.22373145025133828,0.4847971792227138,0.0,0.0,-0.22005310620808352,0.0358646713632681,-0.020920562026476353,0.2051089968712918,4,1318.3522948342,4482.182047950991,1050.94461875075,488.1771021080698,966.88244831954,2408.53403242303,705.2955792228901,303.512770087011,26.659781902898867,46.26425239635055,32.889367656568844,37.82732357245606,6
BEL,Belgium,D4,Hot-dry PM2.5 domain,0.0,0.0,0.05621008239290969,0.3705016506816584,0.27663422489648765,0.2966540420289442,D5,Warm-humid climate domain,0.0,0.0,0.03883603230109981,0.3041899643574197,0.35740667399762355,0.2995673293438571,D6,High-SDI low-exposure domain,0.0,0.0,0.11721457939617257,0.2988508047583916,0.219716371087288,0.36421824475814796,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.23563605545749433,0.3301725426723032,0.43419140187020255,0.0,0.0,-0.05621008239290969,-0.13486559522416408,0.05353831777581558,0.13753735984125837,4,1657.66812339022,6981.519493132921,1456.96128068536,929.979557801234,902.98863430065,5189.44775586285,1270.52260688058,680.5361279510113,45.52657304805494,25.668792288451925,12.796405524042372,26.822463758234207,6
CYP,Cyprus,D4,Hot-dry PM2.5 domain,0.0,0.19181387698415028,0.0,0.4064908677410316,0.15000520778344606,0.2516900474913721,D4,Hot-dry PM2.5 domain,0.0,0.024898920938071275,0.0,0.5498509651836551,0.199501121028123,0.22574899285015074,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.5320669103458775,0.23037150716073398,0.23756158249338852,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.46332931921378906,0.26153265096556094,0.27513802982064994,0.0,-0.19181387698415028,0.0,0.056838451472757456,0.11152744318211488,0.02344798232927786,1,1453.94681585584,5192.3944106682,896.7261229319901,437.8147199663544,686.76441690435,2742.96587853751,570.8611446106099,352.8554754422126,52.76550631598595,47.17339127971748,36.339409546352044,19.405296498635504,5
DNK,Denmark,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.3447241014265679,0.292269534240189,0.36300636433324307,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.3281732637015125,0.28710015172439546,0.38472658457409215,D6,High-SDI low-exposure domain,0.0,0.0,0.017791705615709735,0.2991027701736064,0.1576011069549103,0.5255044172557733,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.21779661523264113,0.3019817617290101,0.48022162303834887,0.0,0.0,0.0,-0.12692748619392677,0.009712227488821112,0.1172152587051058,4,1693.50218072981,6726.010584220141,1469.5606671346202,694.9361207766441,908.84469884537,4717.05552221671,1168.52105837081,448.5452331526597,46.33342022307253,29.868449311046724,20.485007219932168,35.45518505335768,6
FIN,Finland,D6,High-SDI low-exposure domain,0.0,0.0,0.04903810467699899,0.2070387888736512,0.19915428677669378,0.5447688196726561,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.21643154995231584,0.21893806754856387,0.5646303824991202,D6,High-SDI low-exposure domain,0.0,0.0,0.05066579403772533,0.20029417842110978,0.11081835135299138,0.6382216761881737,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.13498014345003279,0.16831034575024198,0.6967095107997252,0.0,0.0,-0.04903810467699899,-0.07205864542361842,-0.0308439410264518,0.1519406911270691,4,1616.0273528929,9085.50928037646,1709.67556089188,918.08041592682,924.55468079875,1529.34319790331,617.86490115504,386.1142786237301,42.78842625134553,83.16722650642716,63.8606929122435,57.94330519141504,6
FRA,France,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.40046709900858435,0.2597674557432112,0.3397654452482045,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.34302644890941364,0.3303017319313575,0.3266718191592288,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.38018099382876325,0.20922837262228322,0.4105906335489534,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.26384568619432286,0.30663747264051744,0.4295168411651596,0.0,0.0,0.0,-0.1366214128142615,0.046870016897306244,0.08975139591695508,4,1327.7002298285,7019.250537766419,1312.27073414267,796.6160048780401,888.37166618839,4778.48356771642,1176.3811681408,618.2470640133101,33.08943945101662,31.923165557259463,10.355299593772415,22.390830685361117,6
DEU,Germany,D4,Hot-dry PM2.5 domain,0.0,0.0,0.030182520248860884,0.39490147567789036,0.23239760002127618,0.3425184040519725,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.35356779909525304,0.28285609086093305,0.36357611004381385,D6,High-SDI low-exposure domain,0.0,0.0,0.11309625995009896,0.276844672792855,0.20890346526227596,0.4011556019947701,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.25363651105338564,0.2831682555847516,0.46319523336186286,0.0,0.0,-0.030182520248860884,-0.14126496462450472,0.05077065556347543,0.12067682930989038,4,1403.05713981053,5108.84861716672,1178.12016410847,756.2275357582326,975.05301750308,3842.58541596244,1102.11545458407,606.2473340435158,30.50510988919867,24.785686484218587,6.451354610496433,19.832681914225585,6
GRC,Greece,D4,Hot-dry PM2.5 domain,0.0,0.1198057863477234,0.0,0.4479475566613255,0.13248541861211754,0.2997612383788335,D4,Hot-dry PM2.5 domain,0.0,0.014496134188023379,0.0,0.5519872858073164,0.13487250715399585,0.2986440728506646,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.4316500607100701,0.2756206651623458,0.29272927412758426,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.3932245914390462,0.2895957217521525,0.31717968680880126,0.0,-0.1198057863477234,0.0,-0.05472296522227932,0.15711030314003493,0.01741844842996776,4,1537.31325535877,5721.5188997139,1209.9462864207298,667.3508508946012,847.25239032861,5374.17251214126,1449.42777809716,597.8813672262827,44.88745950929287,6.070877220907353,-19.792737443317886,10.409739281098219,6
ISL,Iceland,D6,High-SDI low-exposure domain,0.0,0.0,0.03779943394184309,0.013551269727092679,0.3533242250935506,0.5953250712375137,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.08915989113421095,0.2912556371194859,0.6195844717463032,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.15067524304468502,0.22786429494987145,0.6214604620054435,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.10925382951584936,0.25073086309949655,0.6400153073846542,0.0,0.0,-0.03779943394184309,0.09570255978875668,-0.10259336199405406,0.044690236147140516,4,1666.38511619924,8625.33252093659,1356.06765096553,661.3399008476256,875.87520963528,4268.77811711284,869.1881537959699,457.2691924697332,47.43860821122716,50.5088284219643,35.90377639514506,30.857159550835995,6
IRL,Ireland,D6,High-SDI low-exposure domain,0.0,0.045400712792829305,0.0,0.25346707988943096,0.33845908564896365,0.3626731216687761,D5,Warm-humid climate domain,0.0,0.0,0.0,0.220265058107077,0.42349101913899173,0.3562439227539313,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.25908681804214506,0.26753996764990906,0.47337321430794577,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.17837723553568208,0.40758121443022205,0.414041550034096,0.0,-0.045400712792829305,0.0,-0.07508984435374888,0.0691221287812584,0.05136842836531991,4,1842.59970207867,10207.88228022265,1636.29336745278,857.4216456697123,865.4916176377999,4105.46061711158,881.09900223757,520.5116212667729,53.02877686013825,59.78146588675165,46.15274865966255,39.293389209901136,6
ISR,Israel,D4,Hot-dry PM2.5 domain,0.0,0.06342686974611171,0.0,0.47669099542632704,0.2194519596992661,0.24043017512829523,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.5188575822993757,0.26728540712142934,0.213857010579195,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.5183230168735992,0.2588991307096028,0.22277785241679798,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.5080820491026447,0.25101909227250446,0.24089885862485094,0.0,-0.06342686974611171,0.0,0.031391053676317615,0.03156713257323837,0.00046868349655571073,4,1721.25125081432,5807.96299043298,1043.69939067747,20481.711286710262,884.3571806034299,4416.9533850076095,835.25211278692,15759.981554877028,48.62126141171763,23.95004251433207,19.971965084241933,23.0533946394263,6
ITA,Italy,D4,Hot-dry PM2.5 domain,0.0,0.0,0.13804975261226302,0.3814822512462373,0.281390995263787,0.19907700087771263,D4,Hot-dry PM2.5 domain,0.0,0.0,0.04705787730001238,0.4519301033033573,0.24892654185497934,0.2520854775416509,D4,Hot-dry PM2.5 domain,0.0,0.0,0.02802265606037164,0.35202159065680305,0.3102041578145502,0.3097515954682749,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.3658130763082248,0.2949187862387984,0.33926813745297696,0.0,0.0,-0.13804975261226302,-0.01566917493801251,0.013527790975011389,0.14019113657526433,4,1425.27595080398,4017.8223283596,907.68014623358,608.4720846985235,846.3678618682001,3598.24081397532,1035.48410029847,495.61496777826574,40.61726352775582,10.443008179398186,-14.080285284988618,18.54762441175498,6
LUX,Luxembourg,D4,Hot-dry PM2.5 domain,0.003806993237453083,0.0,0.16259821032786367,0.300175858732295,0.2450983010946195,0.2883206366077685,D5,Warm-humid climate domain,0.0,0.0,0.10987104962648982,0.26276034685438276,0.3175515946825532,0.30981700883657415,D6,High-SDI low-exposure domain,0.0,0.0,0.09931281683128418,0.2980774446070629,0.19927690298669798,0.40333283557495503,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.2222026702201777,0.3009780346612582,0.4768192951185641,-0.003806993237453083,0.0,-0.16259821032786367,-0.07797318851211732,0.05587973356663872,0.18849865851079556,4,1419.7560359305398,5537.620269283801,1161.53353073448,194.28723704867892,854.54591423364,3470.8381824419203,732.12871553248,161.1474685936851,39.8103693446493,37.322567932401476,36.96878340916011,17.05710007430422,6
MLT,Malta,D6,High-SDI low-exposure domain,0.0,0.21823487272059722,0.0,0.22274984247761961,0.2675924067313769,0.2914228780704062,D4,Hot-dry PM2.5 domain,0.0,0.07990325030114571,0.0,0.33933048773879715,0.2923167918887394,0.28844947007131766,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.36218001440248826,0.33355177766751903,0.30426820792999254,D6,High-SDI low-exposure domain,0.0,0.043003132513217655,0.0,0.33329419259796544,0.28747430328354673,0.33622837160527014,0.0,-0.17523174020737955,0.0,0.11054435012034583,0.01988189655216982,0.04480549353486396,4,1655.5757410276,6884.406438278929,1210.76640949533,705.0255666113901,796.7060449254699,4442.305765129409,1021.45707969581,511.3813040446006,51.87740281631802,35.47292994746595,15.635495692222554,27.4662752299203,6
NLD,Netherlands,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.40612654560894995,0.2689345082244068,0.32493894616664326,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0049541405331437775,0.3460708020572598,0.3239544825109661,0.3250205748986304,D6,High-SDI low-exposure domain,0.0,0.0,0.0556334378546019,0.3348197556859906,0.2004978059122982,0.4090490005471093,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.22521097496562353,0.35289824114845586,0.4218907838859207,0.0,0.0,0.0,-0.18091557064332642,0.08396373292404907,0.09695183771927746,4,1379.89577072403,6315.36399718919,1122.69187317754,382.1695534512632,784.8143861817499,4341.34400866918,1063.11680251192,327.7721901996583,43.12509663175802,31.257422207153805,5.306448909887037,14.233829660253662,6
NOR,Norway,D6,High-SDI low-exposure domain,0.0,0.0,0.06355607106863527,0.18529750411422705,0.3144909262970518,0.43665549852008584,D6,High-SDI low-exposure domain,0.0,0.0,0.1061299650400116,0.1533099714290239,0.3099756220266991,0.4305844415042655,D6,High-SDI low-exposure domain,0.0,0.0,0.012726118082192248,0.22323847157131635,0.12784548360448098,0.6361899267420105,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.13794468540459023,0.24336267046467833,0.6186926441307314,0.0,0.0,-0.06355607106863527,-0.04735281870963681,-0.07112825583237345,0.1820371456106456,4,1756.64563905162,10754.08035955074,2065.07047947317,905.4693589985576,1050.68929862907,5197.134601421019,1230.31011894613,620.4052591357604,40.18774901030595,51.672905281896796,40.422850882067706,31.482467852703046,6
PRT,Portugal,D6,High-SDI low-exposure domain,0.0,0.22871418732351656,0.0,0.12190228688477939,0.32192798604569023,0.3274555397460137,D5,Warm-humid climate domain,0.0,0.0856342200828507,0.0,0.21340753706318205,0.39117387480764715,0.30978436804632015,D5,Warm-humid climate domain,0.0,0.024161031077417572,0.0,0.20212337351582044,0.4233286297908996,0.35038696561586247,D5,Warm-humid climate domain,0.0,0.0,0.0,0.23768036496152767,0.3999428552419131,0.3623767797965593,0.0,-0.22871418732351656,0.0,0.11577807807674828,0.07801486919622286,0.03492124005054559,4,2243.51035012067,7549.273758004139,1600.41111128154,883.4419780416878,863.89445847974,5490.57432613106,1513.40853588126,602.1712376384278,61.49362723317615,27.270165288287995,5.436264144068087,31.838054721686255,6
ESP,Spain,D6,High-SDI low-exposure domain,0.0,0.1331124506358878,0.0,0.28953909641286996,0.24766832208852865,0.3296801308627137,D4,Hot-dry PM2.5 domain,0.0,0.022168944327008864,0.0,0.3996841710994763,0.25032599882340495,0.32782088575011004,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.33337784405197435,0.2968271438165099,0.3697950121315157,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.3637188704018935,0.24844091873589527,0.38784021086221115,0.0,-0.1331124506358878,0.0,0.07417977398902353,0.000772596647366619,0.05816007999949746,4,1478.35759856201,5733.51326969936,1200.3362030206,725.296628288616,879.79038967876,3879.3012404664496,1019.90175092171,511.8233860113078,40.4886618410507,32.33989252335221,15.031992840408673,29.4325430384272,6
SWE,Sweden,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.2778084698805328,0.24287353298091938,0.4793179971385478,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.25234822957930264,0.2578969638450081,0.4897548065756892,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.23760220003508742,0.11878420409388495,0.6436135958710277,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.17168825601947535,0.2066084871058385,0.6217032568746861,0.0,0.0,0.0,-0.10612021386105747,-0.036265045875080865,0.1423852597361383,4,1424.75798594768,7354.49672682995,1657.08728014068,806.8926186993089,871.89520946306,3666.94361936973,967.86137391,469.0469415388353,38.80397807469613,50.140114877033696,41.592613406106615,41.869967493948884,6
CHE,Switzerland,D6,High-SDI low-exposure domain,0.0,0.0,0.22025239427866528,0.2690860081571022,0.2281474288135373,0.28251416875069507,D6,High-SDI low-exposure domain,0.0,0.0,0.14897389082814547,0.2738713863951254,0.26754190569335967,0.30961281708336946,D6,High-SDI low-exposure domain,0.0,0.0,0.07214779916691781,0.26363144992083964,0.2399470227397408,0.42427372817250175,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.22641799958392925,0.29184067257209023,0.48174132784398044,0.0,0.0,-0.22025239427866528,-0.04266800857317296,0.06369324375855293,0.19922715909328537,4,1293.07455994322,6203.74028518147,1228.37943814555,300.87991048686314,808.0061329821,3512.10334610714,860.66800255797,211.74900051807649,37.5127963991821,43.38732466772817,29.934678501514455,29.623416805914744,6
GBR,United Kingdom,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.39783537978823835,0.26837810799953593,0.33378651221222566,D5,Warm-humid climate domain,0.0,0.0,0.0,0.31175600749861737,0.3622376145260062,0.32600637797537646,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.3145718109982329,0.23429136290453156,0.45113682609723543,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.25463400580495615,0.32292092096487895,0.4224450732301649,0.0,0.0,0.0,-0.1432013739832822,0.054542812965343024,0.08865856101793923,4,1557.90528909073,9686.73448796811,1970.1807567357296,1004.6194346453744,812.8425486624499,5594.04750632537,1316.2151993261,628.4976079543173,47.82464926755178,42.25043007761042,33.19317555883271,37.43923457182831,6
ARG,Argentina,D4,Hot-dry PM2.5 domain,0.17183071417325027,0.141586653413591,0.0,0.2761548280601974,0.13829916198486472,0.27212864236809664,D5,Warm-humid climate domain,0.0,0.18561769443045437,0.0,0.21577494148811274,0.3044111115233631,0.2941962525580699,D6,High-SDI low-exposure domain,0.0,0.138905127600299,0.0,0.25767256036469777,0.27477755497078776,0.3286447570642155,D4,Hot-dry PM2.5 domain,0.0,0.049595644764051636,0.0,0.3726078057738378,0.25804391132189675,0.31975263814021376,-0.17183071417325027,-0.09199100864953937,0.0,0.09645297771364036,0.11974474933703202,0.04762399577211712,4,4602.275775674229,8176.42351611587,1840.74365308643,1084.4237691263204,2512.36657406578,12158.65095870354,2247.42459258592,1414.6988519050758,45.410342697299136,-48.70378148512771,-22.09329576215547,-30.456274768381892,6
CHL,Chile,D4,Hot-dry PM2.5 domain,0.12394311304316111,0.18341621470076272,0.10944515581912578,0.3159679903861936,0.0,0.26722752605075656,D4,Hot-dry PM2.5 domain,0.0,0.13818326212956827,0.15880934736612612,0.29197874073289354,0.18561956742855454,0.22540908234285736,D4,Hot-dry PM2.5 domain,0.0,0.08052612485166671,0.0,0.4430229560387414,0.10835026678130548,0.3681006523282864,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.5220702520399317,0.15276214517611894,0.3251676027839492,-0.12394311304316111,-0.18341621470076272,-0.10944515581912578,0.20610226165373813,0.15276214517611894,0.057940076733192625,1,4595.35147124098,13606.90853053843,2078.63125926035,1135.0420986354286,1966.1432787402705,5960.71587170627,1284.29891439038,773.6266054624148,57.214517952653765,56.193459680217295,38.21420183744476,31.841593682517598,5
URY,Uruguay,D5,Warm-humid climate domain,0.08304865230773877,0.24948126638648985,0.0,0.06552315196421524,0.3038635623297893,0.2980833670117669,D5,Warm-humid climate domain,0.0,0.2388590065513508,0.0,0.06928069257772836,0.3932182862955755,0.29864201457534517,D5,Warm-humid climate domain,0.0,0.17580590017449438,0.0,0.1343441782022548,0.37252260045643026,0.3173273211668206,D5,Warm-humid climate domain,0.0,0.051661721242087635,0.0,0.23331282922021418,0.4008784271965247,0.31414702234117353,-0.08304865230773877,-0.1978195451444022,0.0,0.16778967725599894,0.09701486486673544,0.016063655329406623,4,5227.24830023636,9819.12669794838,2310.62659179125,1114.2138683556532,2385.15484068362,7584.65495735906,1799.59699335018,822.7414454355297,54.370737648414924,22.756318451988136,22.11649429884335,26.159468231200155,6
CAN,Canada,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.22261244473758243,0.22045552591853937,0.5569320293438782,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.23384300209473904,0.18790373032643354,0.5782532675788273,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.2468787383061708,0.15098239045883058,0.6021388712349985,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.22550905159918,0.1729393733762153,0.6015515750246047,0.0,0.0,0.0,0.002896606861597567,-0.04751615254232408,0.04461954568072646,4,952.79690668741,7235.966249794789,1100.6995268098,474.4897749885026,578.20536370774,3454.93699308635,858.3884260095899,384.8656445746363,39.3149411328394,52.25327380176308,22.014282272157395,18.888527242981784,6
